1366,20214,1,8,36,6.99,0.707106781,0.089072354,-0.778024843,-0.202291259,0.753678995,0.311944939,-0.709625197
1366,20214,1,3,36,24.62,0.707106781,-0.823919277,0.282775573,0.463898048,-0.90379577,0.744699186,-0.093284378
1366,20214,1,4,36,24.14,0.707106781,-0.616083784,-0.19043358,0.816297059,-0.623182989,-0.194808834,0.819451739
1366,20214,1,6,36,16.59,0.707106781,-0.348866721,-0.598132188,0.691256548,0.211140872,-0.812912125,0.250036284
1366,20214,1,3,36,27.84,0.707106781,-1.002063986,0.797103047,-0.265654863,-0.370771037,0.870087836,-1.047485027
3195,20204,1,6,24,16.64,0.707106781,-0.274639759,-0.671308861,0.576540291,0.418949954,-0.765136085,-0.077637618
3195,20204,1,10,24,24.59,0.707106781,0.601238391,-0.219007329,-0.82428909,-0.582582577,0.257517817,0.835437175
3195,20204,1,8,24,28.74,0.707106781,0.133608531,-0.762344127,-0.300063493,0.702139067,0.45334568,-0.604654038
3195,20204,1,7,24,29.16,0.707106781,-0.081649658,-0.78002849,0.18569707,0.760323114,-0.287095137,-0.723349342
1368,20211,1,5,39,32.33,0.707106781,-0.56412491,-0.287392672,0.835523329,-0.474474009,-0.403006876,0.845169152
1368,20211,1,7,39,30.18,0.707106781,-0.089072354,-0.778024843,0.202291259,0.753678995,-0.311944939,-0.709625197
1368,20211,1,9,39,28.88,0.707106781,0.363712113,-0.581406091,-0.71087638,0.166122668,0.811076786,0.313676032
1368,20211,1,11,39,25.4,0.707106781,0.823919277,0.282775573,-0.463898048,-0.90379577,-0.744699186,-0.093284378
1368,20211,1,8,39,30.96,0.707106781,0.111340443,-0.77096852,-0.25159905,0.730385619,0.384448611,-0.661855272
1368,20211,1,3,39,32.43,0.707106781,-1.002063986,0.797103047,-0.265654863,-0.370771037,0.870087836,-1.047485027
1368,20211,1,6,39,33.1,0.707106781,-0.341444025,-0.606233891,0.681003093,0.23327844,-0.812364461,0.21774107
1369,20204,1,10,24,8.32,0.707106781,0.68288805,-0.053227318,-0.753945473,-0.780610156,-0.110038635,0.659530941
1369,20204,1,11,24,3.47,0.707106781,0.890723543,0.463887839,-0.241759981,-0.815670927,-0.938033642,-0.542738064
1369,20204,1,6,24,15.87,0.707106781,-0.21525819,-0.717305627,0.467825346,0.558616972,-0.664538137,-0.326695655
1369,20204,1,7,24,12.78,0.707106781,0,-0.790569415,0,0.795495129,0,-0.796721799
3197,20211,1,9,40,11.12,0.707106781,0.319175936,-0.629493619,-0.648543535,0.298038231,0.804956358,0.11959588
3197,20211,1,6,40,17.03,0.707106781,-0.363712113,-0.581406091,0.71087638,0.166122668,-0.811076786,0.313676032
3197,20211,1,8,40,13.38,0.707106781,0.089072354,-0.778024843,-0.202291259,0.753678995,0.311944939,-0.709625197
3197,20211,1,2,40,26.42,0.707106781,-1.083713644,1.066375781,-0.757166857,0.256426342,0.307804875,-0.799648423
3197,20211,1,10,40,7.02,0.707106781,0.549279518,-0.313527198,-0.836649876,-0.429082958,0.456091695,0.837422081
3197,20211,1,6,40,14.07,0.707106781,-0.163299316,-0.748405713,0.363079346,0.657006956,-0.538438883,-0.514935796
3197,20211,1,4,40,17.82,0.707106781,-0.616083784,-0.19043358,0.816297059,-0.623182989,-0.194808834,0.819451739
1374,20204,1,7,24,22.73,0.707106781,-0.126185835,-0.765393155,0.284012796,0.712097175,-0.430822761,-0.62472843
1374,20204,1,5,24,28.54,0.707106781,-0.534434126,-0.338964804,0.835927303,-0.382737857,-0.505960823,0.823357971
1374,20204,1,6,24,22.77,0.707106781,-0.341444025,-0.606233891,0.681003093,0.23327844,-0.812364461,0.21774107
1377,20214,1,10,35,15.14,0.707106781,0.697733442,-0.020820506,-0.733927913,-0.808723995,-0.180814503,0.604668705
1377,20214,1,2,35,22.2,0.707106781,-1.068868251,1.01584903,-0.65983608,0.120502326,0.452441607,-0.907657554
1377,20214,1,8,35,20.7,0.707106781,0.244948974,-0.695701085,-0.523832034,0.49214632,0.721198327,-0.205429298
1377,20214,1,11,35,14.16,0.707106781,0.950105112,0.636724171,0.006530227,-0.630639059,-0.98009039,-0.883724426
1377,20214,1,4,35,23.29,0.707106781,-0.68288805,-0.053227318,0.753945473,-0.780610156,0.110038635,0.659530941
1377,20214,1,3,35,26.47,0.707106781,-0.890723543,0.463887839,0.241759981,-0.815670927,0.938033642,-0.542738064
1377,20214,1,11,35,5.38,0.707106781,1.180208694,1.411787101,1.480976668,1.411275986,1.221077977,0.931712489
1377,20214,1,7,35,19.44,0.707106781,0.022268089,-0.789785379,-0.050994489,0.792866407,0.079826966,-0.791196322
1377,20214,1,6,35,22.78,0.707106781,-0.222680886,-0.712165837,0.482114382,0.542663765,-0.679833027,-0.297148425
1377,20214,1,5,35,20.75,0.707106781,-0.415670987,-0.517376502,0.769575537,0.002318666,-0.773337186,0.52078381
1377,20214,1,9,35,16.94,0.707106781,0.497320645,-0.399509789,-0.826358939,-0.263841013,0.615519764,0.762385811
1383,20201,1,8,38,14.16,0.707106781,0.126185835,-0.765393155,-0.284012796,0.712097175,0.430822761,-0.62472843
1383,20201,1,10,38,5,0.707106781,0.616083784,-0.19043358,-0.816297059,-0.623182989,0.194808834,0.819451739
1383,20201,1,9,38,2.41,0.707106781,0.393402898,-0.545863135,-0.746392816,0.073524194,0.795519292,0.4356457
1383,20201,1,5,38,35.99,0.707106781,-0.52701143,-0.351422261,0.834888214,-0.359262569,-0.529636468,0.814039489
1383,20201,1,6,38,34.68,0.707106781,-0.296907848,-0.651185276,0.613666378,0.360040976,-0.789107515,0.020670638
3201,20204,1,6,27,9.82,0.707106781,-0.185567405,-0.736122486,0.408920037,0.617765699,-0.596350083,-0.438634726
3201,20204,1,5,27,13.24,0.707106781,-0.378557506,-0.563983074,0.729271795,0.120210374,-0.805291836,0.375689488
3201,20204,1,7,27,9.79,0.707106781,0.029690785,-0.789175574,-0.067963499,0.790823248,0.106308153,-0.786906308
1387,20203,1,7,43,16.13,0.707106781,0.022268089,-0.789785379,-0.050994489,0.792866407,0.079826966,-0.791196322
1387,20203,1,6,43,16.16,0.707106781,-0.244948974,-0.695701085,0.523832034,0.49214632,-0.721198327,-0.205429298
1387,20203,1,4,43,7.6,0.707106781,-0.630929176,-0.161162911,0.806231015,-0.661980108,-0.129909908,0.796381913
1387,20203,1,5,43,17.09,0.707106781,-0.452784468,-0.466414176,0.80113344,-0.118387019,-0.71632326,0.646372403
1387,20203,1,10,43,14.03,0.707106781,0.68288805,-0.053227318,-0.753945473,-0.780610156,-0.110038635,0.659530941
1387,20203,1,8,43,17.54,0.707106781,0.21525819,-0.717305627,-0.467825346,0.558616972,0.664538137,-0.326695655
1387,20203,1,9,43,17.8,0.707106781,0.460207164,-0.45569902,-0.806326802,-0.142675761,0.701941778,0.668580794
1390,20224,1,7,47,20.13,0.707106781,0.05938157,-0.784994049,-0.135527189,0.776846071,0.210866787,-0.757667418
1390,20224,1,6,47,24.71,0.707106781,-0.170722012,-0.744485534,0.378505341,0.644429059,-0.558343702,-0.490304751
1390,20224,1,5,47,30.51,0.707106781,-0.378557506,-0.563983074,0.729271795,0.120210374,-0.805291836,0.375689488
1390,20224,1,8,47,16.83,0.707106781,0.296907848,-0.651185276,-0.613666378,0.360040976,0.789107515,0.020670638
1390,20224,1,10,47,4.56,0.707106781,0.571547607,-0.274064064,-0.834251017,-0.496755608,0.375316646,0.846598729
1392,20201,1,8,24,20.91,0.707106781,0.21525819,-0.717305627,-0.467825346,0.558616972,0.664538137,-0.326695655
1392,20201,1,4,24,16.61,0.707106781,-0.68288805,-0.053227318,0.753945473,-0.780610156,0.110038635,0.659530941
1392,20201,1,5,24,21.79,0.707106781,-0.46762986,-0.444809635,0.811132849,-0.166971282,-0.686580857,0.689703212
1392,20201,1,7,24,20.88,0.707106781,0,-0.790569415,0,0.795495129,0,-0.796721799
1394,20201,1,4,23,29.75,0.707106781,-0.801651189,0.22554096,0.525237615,-0.909137104,0.657441294,0.052882167
1394,20201,1,4,23,31.42,0.707106781,-0.608661088,-0.20480757,0.820549203,-0.603095761,-0.226454388,0.828324788
1394,20201,1,7,23,24.85,0.707106781,0.074226962,-0.781857906,-0.169034164,0.766401053,0.261947876,-0.735942041
1394,20201,1,11,23,16.3,0.707106781,0.764537708,0.133634544,-0.614059941,-0.895098707,-0.49610365,0.279255443
1394,20201,1,9,23,20.7,0.707106781,0.497320645,-0.399509789,-0.826358939,-0.263841013,0.615519764,0.762385811
1394,20201,1,8,23,23.9,0.707106781,0.289485151,-0.658067368,-0.601532568,0.380036981,0.782002103,-0.01223511
1394,20201,1,5,23,29.31,0.707106781,-0.393402898,-0.545863135,0.746392816,0.073524194,-0.795519292,0.4356457
3203,20202,1,5,27,23.16,0.707106781,-0.445361771,-0.476955102,0.795559009,-0.094123539,-0.729718441,0.623127066
3203,20202,1,3,27,24.58,0.707106781,-0.868455454,0.401949012,0.322327901,-0.857987653,0.887435765,-0.394857017
3203,20202,1,9,27,4.31,0.707106781,0.304330544,-0.644128954,-0.625550308,0.339701019,0.795309934,0.053645323
3203,20202,1,2,27,24.95,0.707106781,-1.098559036,1.117599452,-0.858145899,0.402824583,0.141573657,-0.656536915
3203,20202,1,4,27,26.2,0.707106781,-0.653197265,-0.115950181,0.78713385,-0.716351548,-0.029101424,0.748389725
3203,20202,1,7,27,8,0.707106781,0.044536177,-0.787433272,-0.101820308,0.784992413,0.158914997,-0.774685633
3203,20202,1,6,27,23,0.707106781,-0.178144709,-0.740391125,0.393787653,0.631346286,-0.577654903,-0.464859278
1401,20201,1,10,23,6.68,0.707106781,0.690310746,-0.037111027,-0.74422718,-0.795024674,-0.145366811,0.632952555
1401,20201,1,7,23,23.09,0.707106781,0,-0.790569415,0,0.795495129,0,-0.796721799
1401,20201,1,4,23,25.64,0.707106781,-0.68288805,-0.053227318,0.753945473,-0.780610156,0.110038635,0.659530941
1401,20201,1,5,23,26.93,0.707106781,-0.46762986,-0.444809635,0.811132849,-0.166971282,-0.686580857,0.689703212
1401,20201,1,9,23,9.19,0.707106781,0.423093683,-0.507532497,-0.776611773,-0.021664967,0.763934011,0.547671465
1401,20201,1,3,23,29.59,0.707106781,-0.87587815,0.422421057,0.296211159,-0.845401742,0.906063307,-0.444732076
1406,20201,1,4,22,16.03,0.707106781,-0.653197265,-0.115950181,0.78713385,-0.716351548,-0.029101424,0.748389725
1406,20201,1,11,22,13.72,0.707106781,0.987218593,0.75040936,0.187496214,-0.455188984,-0.918172653,-1.019166159
1406,20201,1,6,22,22.2,0.707106781,-0.185567405,-0.736122486,0.408920037,0.617765699,-0.596350083,-0.438634726
1406,20201,1,3,22,16.75,0.707106781,-0.868455454,0.401949012,0.322327901,-0.857987653,0.887435765,-0.394857017
1406,20201,1,8,22,36.15,0.707106781,0.237526278,-0.701363566,-0.510123972,0.509419123,0.708181819,-0.236471394
1406,20201,1,10,22,21.07,0.707106781,0.727424227,0.046083881,-0.68679617,-0.855802842,-0.322738672,0.475081566
1406,20201,1,11,22,13.12,0.707106781,1.165363302,1.356730366,1.359038847,1.200823555,0.910832603,0.524637761
1406,20201,1,2,22,15.78,0.707106781,-1.061445555,0.990847,-0.612523172,0.056359029,0.517071433,-0.949585662
1406,20201,1,7,22,23.56,0.707106781,0.029690785,-0.789175574,-0.067963499,0.790823248,0.106308153,-0.786906308
1410,20202,1,5,24,14.03,0.707106781,-0.504743341,-0.387749252,0.829134701,-0.287882692,-0.595404562,0.777377324
1410,20202,1,8,24,4.67,0.707106781,0.192990101,-0.731679616,-0.423896246,0.603694661,0.614407273,-0.41166769
1410,20202,1,10,24,5.05,0.707106781,0.630929176,-0.161162911,-0.806231015,-0.661980108,0.129909908,0.796381913
1410,20202,1,7,24,7.46,0.707106781,-0.029690785,-0.789175574,0.067963499,0.790823248,-0.106308153,-0.786906308
1410,20202,1,3,24,16.36,0.707106781,-0.950105112,0.636724171,-0.006530227,-0.630639059,0.98009039,-0.883724426
1412,20202,1,6,25,15.69,0.707106781,-0.341444025,-0.606233891,0.681003093,0.23327844,-0.812364461,0.21774107
1412,20202,1,3,25,19.22,0.707106781,-0.816496581,0.263523138,0.485029661,-0.906798974,0.716591297,-0.043934453
1412,20202,1,3,25,22.5,0.707106781,-1.03175477,0.892581182,-0.432142323,-0.175758784,0.728017822,-1.04630347
1412,20202,1,7,25,9.15,0.707106781,-0.118763139,-0.768267953,0.267855899,0.721514345,-0.407848758,-0.643804118
1414,20202,1,3,25,34.16,0.707106781,-0.898146239,0.484882575,0.213413051,-0.798454502,0.951174624,-0.590517995
1414,20202,1,10,25,24.52,0.707106781,0.712578834,0.012283227,-0.711561471,-0.833864353,-0.251859512,0.54309669
1414,20202,1,2,25,32.83,0.707106781,-1.113404429,1.169520044,-0.962823182,0.560050449,-0.047599197,-0.474671088
1414,20202,1,4,25,34.56,0.707106781,-0.690310746,-0.037111027,0.74422718,-0.795024674,0.145366811,0.632952555
1414,20202,1,8,25,25.79,0.707106781,0.237526278,-0.701363566,-0.510123972,0.509419123,0.708181819,-0.236471394
1414,20202,1,6,25,28.13,0.707106781,-0.200412797,-0.727062517,0.438710031,0.589140834,-0.63180496,-0.383995981
1415,20202,1,6,23,31.57,0.707106781,-0.170722012,-0.744485534,0.378505341,0.644429059,-0.558343702,-0.490304751
1415,20202,1,2,23,37.89,0.707106781,-1.061445555,0.990847,-0.612523172,0.056359029,0.517071433,-0.949585662
1415,20202,1,10,23,13.58,0.707106781,0.578970303,-0.260561225,-0.832497685,-0.518730705,0.346894902,0.846363179
1415,20202,1,11,23,14.33,0.707106781,0.757115011,0.115775951,-0.629869086,-0.889136622,-0.462119747,0.321146942
1415,20202,1,9,23,22.59,0.707106781,0.319175936,-0.629493619,-0.648543535,0.298038231,0.804956358,0.11959588
1415,20202,1,8,23,27.59,0.707106781,0.09649505,-0.775846965,-0.218810483,0.746472151,0.336471073,-0.69478796
1417,20202,1,9,23,6.67,0.707106781,0.341444025,-0.606233891,-0.681003093,0.23327844,0.812364461,0.21774107
1417,20202,1,2,23,30.27,0.707106781,-1.061445555,0.990847,-0.612523172,0.056359029,0.517071433,-0.949585662
1417,20202,1,8,23,10.51,0.707106781,0.081649658,-0.78002849,-0.18569707,0.760323114,0.287095137,-0.723349342
1417,20202,1,10,23,4.5,0.707106781,0.727424227,0.046083881,-0.68679617,-0.855802842,-0.322738672,0.475081566
1417,20202,1,7,23,22.88,0.707106781,-0.141031228,-0.759120869,0.316001744,0.691645282,-0.475392883,-0.583608209
1417,20202,1,4,23,29.05,0.707106781,-0.616083784,-0.19043358,0.816297059,-0.623182989,-0.194808834,0.819451739
1417,20202,1,9,23,3.79,0.707106781,0.519588733,-0.363705488,-0.833405586,-0.335614205,0.55244718,0.803244376
3208,20203,1,9,23,26.72,0.707106781,0.378557506,-0.563983074,-0.729271795,0.120210374,0.805291836,0.375689488
3208,20203,1,10,23,28.75,0.707106781,0.645774569,-0.131195321,-0.794040981,-0.698771991,0.063113302,0.766173859
3208,20203,1,3,23,29.7,0.707106781,-0.964950505,0.681675556,-0.076474034,-0.566363407,0.96467018,-0.947562321
3208,20203,1,8,23,29.55,0.707106781,0.170722012,-0.744485534,-0.378505341,0.644429059,0.558343702,-0.490304751
3208,20203,1,11,23,32.16,0.707106781,0.838764669,0.321803132,-0.419548314,-0.89395505,-0.797564586,-0.19328851
3208,20203,1,7,23,28.05,0.707106781,-0.007422696,-0.7904823,0.017006492,0.795202948,-0.026645522,-0.796107315
3208,20203,1,4,23,45.93,0.707106781,-0.757115011,0.115775951,0.629869086,-0.889136622,0.462119747,0.321146942
3208,20203,1,6,23,29.15,0.707106781,-0.267217063,-0.677668262,0.563694319,0.437844083,-0.75540412,-0.110034905
3208,20203,1,5,23,47.75,0.707106781,-0.489897949,-0.411096096,0.823164625,-0.239709199,-0.634707061,0.746078337
3208,20203,1,11,23,28.54,0.707106781,1.083713644,1.066375781,0.757166857,0.256426342,-0.307804875,-0.799648423
3211,20203,1,8,23,26.95,0.707106781,0.296907848,-0.651185276,-0.613666378,0.360040976,0.789107515,0.020670638
3211,20203,1,5,23,24.27,0.707106781,-0.37113481,-0.572781697,0.720230263,0.143270883,-0.808680726,0.344912987
3211,20203,1,10,23,13.71,0.707106781,0.541856822,-0.326333116,-0.836516606,-0.406018583,0.481439159,0.831163636
3211,20203,1,11,23,19.52,0.707106781,1.016909378,0.844493654,0.347186907,-0.277736623,-0.807076726,-1.057409898
3211,20203,1,11,23,17.46,0.707106781,1.217322175,1.552477966,1.803312898,1.99450038,2.136493182,2.234741007
3211,20203,1,3,23,23.44,0.707106781,-1.03175477,0.892581182,-0.432142323,-0.175758784,0.728017822,-1.04630347
3211,20203,1,8,23,25.51,0.707106781,0.103917747,-0.773494858,-0.235248496,0.738706341,0.360647549,-0.678857518
3211,20203,1,5,23,21.9,0.707106781,-0.549279518,-0.313527198,0.836649876,-0.429082958,-0.456091695,0.837422081
3211,20203,1,6,23,23.6,0.707106781,-0.163299316,-0.748405713,0.363079346,0.657006956,-0.538438883,-0.514935796
3212,20203,1,7,23,15.39,0.707106781,-0.05938157,-0.784994049,0.135527189,0.776846071,-0.210866787,-0.757667418
3212,20203,1,4,23,21.12,0.707106781,-0.705156138,-0.004355754,0.723041426,-0.821680021,0.216329906,0.574706366
3212,20203,1,11,23,9.27,0.707106781,0.868455454,0.401949012,-0.322327901,-0.857987653,-0.887435765,-0.394857017
3212,20203,1,5,23,16.24,0.707106781,-0.445361771,-0.476955102,0.795559009,-0.094123539,-0.729718441,0.623127066
3212,20203,1,8,23,19.43,0.707106781,0.207835493,-0.722271187,-0.453355147,0.574112184,0.648522099,-0.35565859
3212,20203,1,10,23,18.84,0.707106781,0.645774569,-0.131195321,-0.794040981,-0.698771991,0.063113302,0.766173859
3213,20203,1,5,23,9.95,0.707106781,-0.489897949,-0.411096096,0.823164625,-0.239709199,-0.634707061,0.746078337
3213,20203,1,3,23,17.47,0.707106781,-0.972373201,0.704412594,-0.112660984,-0.531312609,0.952413537,-0.974925098
3213,20203,1,4,23,17.78,0.707106781,-0.749692315,0.098091588,0.645041035,-0.882195641,0.427726271,0.361736722
3214,20214,1,9,36,20.95,0.707106781,0.319175936,-0.629493619,-0.648543535,0.298038231,0.804956358,0.11959588
3214,20214,1,3,36,30.75,0.707106781,-0.994641289,0.773669088,-0.226156988,-0.414036822,0.895927473,-1.035466542
3214,20214,1,8,36,23.34,0.707106781,0.111340443,-0.77096852,-0.25159905,0.730385619,0.384448611,-0.661855272
3214,20214,1,11,36,9.51,0.707106781,0.786805796,0.188255703,-0.562746854,-0.906802065,-0.594910695,0.146488955
3214,20214,1,7,36,25.44,0.707106781,-0.141031228,-0.759120869,0.316001744,0.691645282,-0.475392883,-0.583608209
3214,20214,1,6,36,26.75,0.707106781,-0.341444025,-0.606233891,0.681003093,0.23327844,-0.812364461,0.21774107
3217,20213,1,4,34,3.52,0.707106781,-0.712578834,0.012283227,0.711561471,-0.833864353,0.251859512,0.54309669
3217,20213,1,1,34,17.41,0.707106781,-1.172785998,1.384171618,-1.419514242,1.304466464,-1.062164066,0.720651623
3217,20213,1,3,34,5.5,0.707106781,-0.942682416,0.614509824,0.027239124,-0.659941444,0.983500708,-0.847769856
3219,20221,1,5,40,2.23,0.707106781,-0.504743341,-0.387749252,0.829134701,-0.287882692,-0.595404562,0.777377324
3219,20221,1,3,40,15.74,0.707106781,-0.942682416,0.614509824,0.027239124,-0.659941444,0.983500708,-0.847769856
3219,20221,1,4,40,11.86,0.707106781,-0.734846923,0.063245553,0.67349833,-0.8654987,0.357972531,0.438760431
3221,20203,1,6,21,9.22,0.707106781,-0.319175936,-0.629493619,0.648543535,0.298038231,-0.804956358,0.11959588
3221,20203,1,4,21,21.57,0.707106781,-0.801651189,0.22554096,0.525237615,-0.909137104,0.657441294,0.052882167
3221,20203,1,5,21,12.6,0.707106781,-0.578970303,-0.260561225,0.832497685,-0.518730705,-0.346894902,0.846363179
3221,20203,1,7,21,7.33,0.707106781,-0.141031228,-0.759120869,0.316001744,0.691645282,-0.475392883,-0.583608209
3222,20203,1,4,22,21.83,0.707106781,-0.68288805,-0.053227318,0.753945473,-0.780610156,0.110038635,0.659530941
3222,20203,1,8,22,3.83,0.707106781,0.230103582,-0.706851816,-0.496216006,0.526261427,0.694387246,-0.267059219
3222,20203,1,3,22,29.24,0.707106781,-0.905568935,0.506051541,0.18431023,-0.779622549,0.96228133,-0.637235608
3222,20203,1,10,22,5.38,0.707106781,0.668042657,-0.08493721,-0.771664127,-0.749746416,-0.03993964,0.707483575
3223,20204,1,3,23,15.15,0.707106781,-0.93525972,0.592469707,0.060215102,-0.687404722,0.984205123,-0.809456565
3223,20204,1,4,23,14.17,0.707106781,-0.675465353,-0.069169379,0.76308904,-0.765508238,0.074880094,0.684380943
3223,20204,1,1,23,22.49,0.707106781,-1.157940606,1.329463344,-1.299544235,1.100299928,-0.766886233,0.343071653
3223,20204,1,5,23,12.03,0.707106781,-0.497320645,-0.399509789,0.826358939,-0.263841013,-0.615519764,0.762385811
3226,20204,1,11,23,21.44,0.707106781,0.801651189,0.22554096,-0.525237615,-0.909137104,-0.657441294,0.052882167
3226,20204,1,10,23,22.42,0.707106781,0.549279518,-0.313527198,-0.836649876,-0.429082958,0.456091695,0.837422081
3226,20204,1,4,23,21.24,0.707106781,-0.764537708,0.133634544,0.614059941,-0.895098707,0.49610365,0.279255443
3226,20204,1,8,23,27.91,0.707106781,0.081649658,-0.78002849,-0.18569707,0.760323114,0.287095137,-0.723349342
3226,20204,1,11,23,15.86,0.707106781,1.002063986,0.797103047,0.265654863,-0.370771037,-0.870087836,-1.047485027
3226,20204,1,5,23,19.06,0.707106781,-0.586392999,-0.246884157,0.830257084,-0.540376008,-0.317768658,0.844438448
3226,20204,1,5,23,18.54,0.707106781,-0.378557506,-0.563983074,0.729271795,0.120210374,-0.805291836,0.375689488
3226,20204,1,7,23,23.89,0.707106781,-0.111340443,-0.77096852,0.25159905,0.730385619,-0.384448611,-0.661855272
3227,20203,1,5,22,7.74,0.707106781,-0.385980202,-0.55501022,0.737994728,0.09695632,-0.800905816,0.405951657
3227,20203,1,5,22,11.49,0.707106781,-0.56412491,-0.287392672,0.835523329,-0.474474009,-0.403006876,0.845169152
3227,20203,1,2,22,11.61,0.707106781,-1.046600163,0.941365631,-0.520571086,-0.064505757,0.6317499,-1.011357232
3227,20203,1,3,22,14.66,0.707106781,-0.823919277,0.282775573,0.463898048,-0.90379577,0.744699186,-0.093284378
3228,20203,1,5,23,23.14,0.707106781,-0.415670987,-0.517376502,0.769575537,0.002318666,-0.773337186,0.52078381
3228,20203,1,6,23,26.71,0.707106781,-0.207835493,-0.722271187,0.453355147,0.574112184,-0.648522099,-0.35565859
3228,20203,1,10,23,27.41,0.707106781,0.72000153,0.029096439,-0.699481801,-0.845248293,-0.28734809,0.50987513
3228,20203,1,7,23,24.62,0.707106781,0.05938157,-0.784994049,-0.135527189,0.776846071,0.210866787,-0.757667418
3228,20203,1,2,23,35.87,0.707106781,-1.076290948,1.04102529,-0.708048559,0.187176955,0.382740015,-0.857820344
3228,20203,1,4,23,24.35,0.707106781,-0.593815695,-0.233032858,0.827522968,-0.561667929,-0.287966343,0.840802851
3228,20203,1,8,23,26.86,0.707106781,0.25237167,-0.689864374,-0.537333944,0.474452784,0.733418936,-0.173978233
3228,20203,1,3,23,26.07,0.707106781,-0.853610062,0.361527611,0.372374924,-0.878777032,0.845384389,-0.294183631
3228,20203,1,9,23,27.66,0.707106781,0.497320645,-0.399509789,-0.826358939,-0.263841013,0.615519764,0.762385811
3229,20203,1,9,21,10.39,0.707106781,0.497320645,-0.399509789,-0.826358939,-0.263841013,0.615519764,0.762385811
3229,20203,1,6,21,10.42,0.707106781,-0.170722012,-0.744485534,0.378505341,0.644429059,-0.558343702,-0.490304751
3229,20203,1,7,21,7.98,0.707106781,0.037113481,-0.788391538,-0.084907521,0.788198133,0.132679905,-0.781400314
3229,20203,1,4,21,8.64,0.707106781,-0.608661088,-0.20480757,0.820549203,-0.603095761,-0.226454388,0.828324788
3229,20203,1,3,21,20.89,0.707106781,-0.831341973,0.302202237,0.442073015,-0.89952563,0.771718695,-0.143109806
3229,20203,1,6,21,6.32,0.707106781,-0.348866721,-0.598132188,0.691256548,0.211140872,-0.812912125,0.250036284
3230,20224,1,4,37,21.83,0.707106781,-0.72000153,0.029096439,0.699481801,-0.845248293,0.28734809,0.50987513
3230,20224,1,5,37,21.82,0.707106781,-0.519588733,-0.363705488,0.833405586,-0.335614205,-0.55244718,0.803244376
3230,20224,1,8,37,18.18,0.707106781,0.170722012,-0.744485534,-0.378505341,0.644429059,0.558343702,-0.490304751
3230,20224,1,9,37,20.5,0.707106781,0.40824829,-0.527046277,-0.762189468,0.02618914,0.78173596,0.493115056
3230,20224,1,7,37,22.15,0.707106781,-0.05938157,-0.784994049,0.135527189,0.776846071,-0.210866787,-0.757667418
3230,20224,1,10,37,16.37,0.707106781,0.68288805,-0.053227318,-0.753945473,-0.780610156,-0.110038635,0.659530941
